date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count,positions_by_symbol
2024-01-06T00:00:00,19015531.47088,3904196.6508800015,9015531.47088,90.15531470879999,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 202.53, 'unrealized_pnl': 858796.4343000003, 'market_value': 2519878.2600000002}, 'GAZP': {'quantity': 11832.0, 'average_price': 198.37476419878297, 'current_price': 151.14, 'unrealized_pnl': -558881.7300000002, 'market_value': 1788288.4799999997}, 'NVTK': {'quantity': 400.0, 'average_price': 998.6178974999999, 'current_price': 1628.73, 'unrealized_pnl': 252044.84100000001, 'market_value': 651492.0}, 'MGNT': {'quantity': 74052.0, 'average_price': 0.15436554610273906, 'current_price': 101.08, 'unrealized_pnl': 7473745.08258, 'market_value': 7485176.16}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6230.14, 'unrealized_pnl': 989826.8429999999, 'market_value': 2666499.92}}"
2024-01-07T00:00:00,19552232.00738,3859141.0173800015,9552232.007379998,95.52232007379997,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 206.04, 'unrealized_pnl': 902467.8542999998, 'market_value': 2563549.6799999997}, 'GAZP': {'quantity': 10649.0, 'average_price': 198.4273947788525, 'current_price': 157.2, 'unrealized_pnl': -439030.52700000023, 'market_value': 1674022.7999999998}, 'NVTK': {'quantity': 681.0, 'average_price': 996.5046629955947, 'current_price': 1566.39, 'unrealized_pnl': 388091.9145000001, 'market_value': 1066711.59}, 'MGNT': {'quantity': 74052.0, 'average_price': 0.15436554610273906, 'current_price': 103.97, 'unrealized_pnl': 7687755.3625799995, 'market_value': 7699186.4399999995}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6284.16, 'unrealized_pnl': 1012947.4029999999, 'market_value': 2689620.48}}"
2024-01-08T00:00:00,19447920.11138,4069707.6813800014,9447920.11138,94.47920111379999,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 207.14, 'unrealized_pnl': 916154.0543, 'market_value': 2577235.88}, 'GAZP': {'quantity': 9585.0, 'average_price': 198.48582816901407, 'current_price': 153.76, 'unrealized_pnl': -428697.0630000001, 'market_value': 1473789.5999999999}, 'NVTK': {'quantity': 681.0, 'average_price': 996.5046629955947, 'current_price': 1554.43, 'unrealized_pnl': 379947.15450000006, 'market_value': 1058566.83}, 'MGNT': {'quantity': 74052.0, 'average_price': 0.15436554610273906, 'current_price': 102.35, 'unrealized_pnl': 7567791.122579999, 'market_value': 7579222.199999999}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6283.64, 'unrealized_pnl': 1012724.8429999999, 'market_value': 2689397.92}}"
2024-01-09T00:00:00,19796023.26088,3932436.490880002,9796023.260879999,97.96023260879998,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 211.11, 'unrealized_pnl': 965548.7943000002, 'market_value': 2626630.62}, 'GAZP': {'quantity': 8627.0, 'average_price': 198.55077141532396, 'current_price': 152.75, 'unrealized_pnl': -395123.2549999999, 'market_value': 1317774.25}, 'NVTK': {'quantity': 1010.0, 'average_price': 995.5247762376238, 'current_price': 1532.83, 'unrealized_pnl': 542678.2759999998, 'market_value': 1548158.2999999998}, 'MGNT': {'quantity': 74052.0, 'average_price': 0.15436554610273906, 'current_price': 102.91, 'unrealized_pnl': 7609260.242579999, 'market_value': 7620691.319999999}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6426.01, 'unrealized_pnl': 1073659.2030000002, 'market_value': 2750332.2800000003}}"
2024-01-10T00:00:00,19693478.750880003,3932436.490880002,9693478.75088,96.93478750879999,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 201.2, 'unrealized_pnl': 842248.5743, 'market_value': 2503330.4}, 'GAZP': {'quantity': 8627.0, 'average_price': 198.55077141532396, 'current_price': 149.72, 'unrealized_pnl': -421263.06499999994, 'market_value': 1291634.44}, 'NVTK': {'quantity': 1010.0, 'average_price': 995.5247762376238, 'current_price': 1617.01, 'unrealized_pnl': 627700.0760000001, 'market_value': 1633180.1}, 'MGNT': {'quantity': 74052.0, 'average_price': 0.15436554610273906, 'current_price': 103.44, 'unrealized_pnl': 7648507.80258, 'market_value': 7659938.88}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6245.23, 'unrealized_pnl': 996285.3629999999, 'market_value': 2672958.44}}"
2024-01-11T00:00:00,18899050.962530002,3933472.672530002,8899050.962529998,88.99050962529998,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 209.56, 'unrealized_pnl': 946263.6943000001, 'market_value': 2607345.52}, 'GAZP': {'quantity': 8627.0, 'average_price': 198.55077141532396, 'current_price': 158.39, 'unrealized_pnl': -346466.9750000001, 'market_value': 1366430.5299999998}, 'NVTK': {'quantity': 1010.0, 'average_price': 995.5247762376238, 'current_price': 1568.44, 'unrealized_pnl': 578644.3760000002, 'market_value': 1584124.4000000001}, 'MGNT': {'quantity': 66647.0, 'average_price': 0.1559694475370239, 'current_price': 102.24, 'unrealized_pnl': 6803594.384229999, 'market_value': 6813989.279999999}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6060.02, 'unrealized_pnl': 917015.483, 'market_value': 2593688.56}}"
2024-01-12T00:00:00,18429313.826050002,3934405.166050002,8429313.826049998,84.29313826049999,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 209.54, 'unrealized_pnl': 946014.8542999998, 'market_value': 2607096.6799999997}, 'GAZP': {'quantity': 8627.0, 'average_price': 198.55077141532396, 'current_price': 152.44, 'unrealized_pnl': -397797.625, 'market_value': 1315099.88}, 'NVTK': {'quantity': 1010.0, 'average_price': 995.5247762376238, 'current_price': 1538.2, 'unrealized_pnl': 548101.976, 'market_value': 1553582.0}, 'MGNT': {'quantity': 59983.0, 'average_price': 0.15775140039677962, 'current_price': 105.26, 'unrealized_pnl': 6304348.17775, 'market_value': 6313810.58}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6320.84, 'unrealized_pnl': 1028646.443, 'market_value': 2705319.52}}"
2024-01-13T00:00:00,17791457.57119,3686630.221190002,7791457.57119,77.91457571189999,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 213.12, 'unrealized_pnl': 990557.2143000001, 'market_value': 2651639.04}, 'GAZP': {'quantity': 9882.0, 'average_price': 198.4933970856102, 'current_price': 153.49, 'unrealized_pnl': -444723.56999999983, 'market_value': 1516788.1800000002}, 'NVTK': {'quantity': 1010.0, 'average_price': 995.5247762376238, 'current_price': 1539.41, 'unrealized_pnl': 549324.0760000001, 'market_value': 1554804.1}, 'MGNT': {'quantity': 53985.0, 'average_price': 0.1597314459572109, 'current_price': 105.11, 'unrealized_pnl': 5665740.247889999, 'market_value': 5674363.35}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6325.31, 'unrealized_pnl': 1030559.6030000001, 'market_value': 2707232.68}}"
2024-01-14T00:00:00,16946270.67333,3687385.5633300017,6946270.673330001,69.46270673330001,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 204.76, 'unrealized_pnl': 886542.0943, 'market_value': 2547623.92}, 'GAZP': {'quantity': 9882.0, 'average_price': 198.4933970856102, 'current_price': 152.61, 'unrealized_pnl': -453419.73, 'market_value': 1508092.02}, 'NVTK': {'quantity': 1010.0, 'average_price': 995.5247762376238, 'current_price': 1570.38, 'unrealized_pnl': 580603.7760000001, 'market_value': 1586083.8}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 100.03, 'unrealized_pnl': 4852289.85003, 'market_value': 4860157.61}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6441.42, 'unrealized_pnl': 1080254.6830000002, 'market_value': 2756927.7600000002}}"
2024-01-15T00:00:00,17135168.828830004,3601019.158830002,7135168.828829999,71.35168828829998,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 204.7, 'unrealized_pnl': 885795.5743, 'market_value': 2546877.4}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 155.96, 'unrealized_pnl': -460009.9679999999, 'market_value': 1688111.04}, 'NVTK': {'quantity': 909.0, 'average_price': 995.8604735973597, 'current_price': 1551.78, 'unrealized_pnl': 505330.8495, 'market_value': 1410568.02}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 108.31, 'unrealized_pnl': 5254590.21003, 'market_value': 5262457.97}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6135.83, 'unrealized_pnl': 949462.1629999997, 'market_value': 2626135.2399999998}}"
2024-01-16T00:00:00,16843353.533830002,3690344.473830002,6843353.53383,68.4335353383,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 204.65, 'unrealized_pnl': 885173.4743000004, 'market_value': 2546255.3000000003}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 157.72, 'unrealized_pnl': -440959.7279999999, 'market_value': 1707161.28}, 'NVTK': {'quantity': 819.0, 'average_price': 996.2293717948718, 'current_price': 1570.63, 'unrealized_pnl': 470434.11450000026, 'market_value': 1286345.9700000002}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 101.49, 'unrealized_pnl': 4923226.87003, 'market_value': 4931094.63}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6266.71, 'unrealized_pnl': 1005478.8029999998, 'market_value': 2682151.88}}"
2024-01-17T00:00:00,16890410.41733,3770737.257330002,6890410.417330001,68.90410417330001,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 207.37, 'unrealized_pnl': 919015.7143000001, 'market_value': 2580097.54}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 155.82, 'unrealized_pnl': -461525.328, 'market_value': 1686595.68}, 'NVTK': {'quantity': 738.0, 'average_price': 996.6383089430894, 'current_price': 1582.61, 'unrealized_pnl': 432447.1079999999, 'market_value': 1167966.18}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 105.08, 'unrealized_pnl': 5097654.20003, 'market_value': 5105521.96}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6026.85, 'unrealized_pnl': 902818.7230000002, 'market_value': 2579491.8000000003}}"
2024-01-18T00:00:00,16692560.062830003,3843190.012830002,6692560.062830001,66.9256006283,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 204.3, 'unrealized_pnl': 880818.7743000002, 'market_value': 2541900.6}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 156.36, 'unrealized_pnl': -455680.3679999998, 'market_value': 1692440.6400000001}, 'NVTK': {'quantity': 665.0, 'average_price': 997.0922052631578, 'current_price': 1553.92, 'unrealized_pnl': 370290.4835000001, 'market_value': 1033356.8}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 100.91, 'unrealized_pnl': 4895046.41003, 'market_value': 4902914.17}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6258.78, 'unrealized_pnl': 1002084.7629999998, 'market_value': 2678757.84}}"
2024-01-19T00:00:00,17320798.76083,3338493.7908300017,7320798.76083,73.2079876083,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 210.66, 'unrealized_pnl': 959949.8942999998, 'market_value': 2621031.7199999997}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 160.72, 'unrealized_pnl': -408487.7279999999, 'market_value': 1739633.28}, 'NVTK': {'quantity': 1173.0, 'average_price': 995.5349859335039, 'current_price': 1562.5, 'unrealized_pnl': 665049.9615, 'market_value': 1832812.5}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 106.05, 'unrealized_pnl': 5144783.59003, 'market_value': 5152651.35}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6159.29, 'unrealized_pnl': 959503.0430000001, 'market_value': 2636176.12}}"
2024-01-20T00:00:00,17373128.61083,3338493.7908300017,7373128.610830001,73.73128610830001,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 208.4, 'unrealized_pnl': 931830.9743000004, 'market_value': 2592912.8000000003}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 160.39, 'unrealized_pnl': -412059.64800000004, 'market_value': 1736061.3599999999}, 'NVTK': {'quantity': 1173.0, 'average_price': 995.5349859335039, 'current_price': 1552.07, 'unrealized_pnl': 652815.5714999998, 'market_value': 1820578.1099999999}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 106.29, 'unrealized_pnl': 5156444.47003, 'market_value': 5164312.23}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6356.94, 'unrealized_pnl': 1044097.2429999998, 'market_value': 2720770.32}}"
2024-01-21T00:00:00,16966821.420830004,3338493.7908300017,6966821.42083,69.6682142083,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 202.59, 'unrealized_pnl': 859542.9543000003, 'market_value': 2520624.7800000003}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 155.29, 'unrealized_pnl': -467262.04799999995, 'market_value': 1680858.96}, 'NVTK': {'quantity': 1173.0, 'average_price': 995.5349859335039, 'current_price': 1581.71, 'unrealized_pnl': 687583.2915, 'market_value': 1855345.83}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 101.58, 'unrealized_pnl': 4927599.70003, 'market_value': 4935467.46}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6158.95, 'unrealized_pnl': 959357.523, 'market_value': 2636030.6}}"
2024-01-22T00:00:00,17036664.900830004,3338493.7908300017,7036664.900830001,70.36664900830002,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 202.94, 'unrealized_pnl': 863897.6543, 'market_value': 2524979.48}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 156.78, 'unrealized_pnl': -451134.28799999994, 'market_value': 1696986.72}, 'NVTK': {'quantity': 1173.0, 'average_price': 995.5349859335039, 'current_price': 1597.02, 'unrealized_pnl': 705541.9214999999, 'market_value': 1873304.46}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 100.87, 'unrealized_pnl': 4893102.93003, 'market_value': 4900970.69}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6312.92, 'unrealized_pnl': 1025256.6830000002, 'market_value': 2701929.7600000002}}"
2024-01-23T00:00:00,17114424.36083,3338493.7908300017,7114424.36083,71.1442436083,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 210.69, 'unrealized_pnl': 960323.1543, 'market_value': 2621404.98}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 160.32, 'unrealized_pnl': -412817.328, 'market_value': 1735303.68}, 'NVTK': {'quantity': 1173.0, 'average_price': 995.5349859335039, 'current_price': 1477.6, 'unrealized_pnl': 565462.2614999998, 'market_value': 1733224.7999999998}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 104.25, 'unrealized_pnl': 5057326.99003, 'market_value': 5065194.75}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6123.37, 'unrealized_pnl': 944129.2829999998, 'market_value': 2620802.36}}"
2024-01-24T00:00:00,17522878.990830004,3338493.7908300017,7522878.990830001,75.22878990830002,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 225.4, 'unrealized_pnl': 1143344.9743000004, 'market_value': 2804426.8000000003}, 'GAZP': {'quantity': 10824.0, 'average_price': 198.4590731707317, 'current_price': 154.93, 'unrealized_pnl': -471158.68799999985, 'market_value': 1676962.32}, 'NVTK': {'quantity': 1173.0, 'average_price': 995.5349859335039, 'current_price': 1545.02, 'unrealized_pnl': 644545.9214999999, 'market_value': 1812308.46}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 105.86, 'unrealized_pnl': 5135552.06003, 'market_value': 5143419.82}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6418.85, 'unrealized_pnl': 1070594.7230000002, 'market_value': 2747267.8000000003}}"
2024-01-25T00:00:00,17134550.612330005,3668745.582330002,7134550.61233,71.3455061233,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 204.63, 'unrealized_pnl': 884924.6343, 'market_value': 2546006.46}, 'GAZP': {'quantity': 9742.0, 'average_price': 198.5210558406898, 'current_price': 159.34, 'unrealized_pnl': -381701.8459999999, 'market_value': 1552290.28}, 'NVTK': {'quantity': 1056.0, 'average_price': 995.8708607954545, 'current_price': 1547.17, 'unrealized_pnl': 582171.8910000001, 'market_value': 1633811.52}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 103.67, 'unrealized_pnl': 5029146.53003, 'market_value': 5037014.29}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6300.66, 'unrealized_pnl': 1020009.4029999999, 'market_value': 2696682.48}}"
2024-01-26T00:00:00,17096998.669830002,3772958.449830002,7096998.669829999,70.96998669829999,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 215.31, 'unrealized_pnl': 1017805.1943000001, 'market_value': 2678887.02}, 'GAZP': {'quantity': 9742.0, 'average_price': 198.5210558406898, 'current_price': 161.45, 'unrealized_pnl': -361146.226, 'market_value': 1572845.9}, 'NVTK': {'quantity': 951.0, 'average_price': 996.2426514195583, 'current_price': 1543.59, 'unrealized_pnl': 520527.3284999998, 'market_value': 1467954.0899999999}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 101.55, 'unrealized_pnl': 4926142.09003, 'market_value': 4934009.85}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6239.12, 'unrealized_pnl': 993670.2829999998, 'market_value': 2670343.36}}"
2024-01-27T00:00:00,16913732.462330002,3867246.282330002,6913732.4623300005,69.1373246233,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 208.95, 'unrealized_pnl': 938674.0743, 'market_value': 2599755.9}, 'GAZP': {'quantity': 9742.0, 'average_price': 198.5210558406898, 'current_price': 160.72, 'unrealized_pnl': -368257.88599999994, 'market_value': 1565734.24}, 'NVTK': {'quantity': 856.0, 'average_price': 996.6576273364486, 'current_price': 1550.14, 'unrealized_pnl': 473780.9110000001, 'market_value': 1326919.84}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 102.28, 'unrealized_pnl': 4961610.60003, 'market_value': 4969478.36}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6038.78, 'unrealized_pnl': 907924.7629999998, 'market_value': 2584597.84}}"
2024-01-28T00:00:00,16903521.319830004,3951609.079830002,6903521.31983,69.0352131983,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 206.59, 'unrealized_pnl': 909310.9543000003, 'market_value': 2570392.7800000003}, 'GAZP': {'quantity': 9742.0, 'average_price': 198.5210558406898, 'current_price': 156.24, 'unrealized_pnl': -411902.04599999986, 'market_value': 1522090.08}, 'NVTK': {'quantity': 771.0, 'average_price': 997.1156050583658, 'current_price': 1564.88, 'unrealized_pnl': 437746.34849999996, 'market_value': 1206522.48}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 101.94, 'unrealized_pnl': 4945091.02003, 'market_value': 4952958.78}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6308.29, 'unrealized_pnl': 1023275.0430000001, 'market_value': 2699948.12}}"
2024-01-29T00:00:00,16904420.94333,4220787.423330002,6904420.94333,69.0442094333,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 205.2, 'unrealized_pnl': 892016.5743, 'market_value': 2553098.4}, 'GAZP': {'quantity': 8768.0, 'average_price': 198.5899352189781, 'current_price': 157.11, 'unrealized_pnl': -363696.0719999997, 'market_value': 1377540.4800000002}, 'NVTK': {'quantity': 694.0, 'average_price': 997.6273227665705, 'current_price': 1583.12, 'unrealized_pnl': 406331.91800000006, 'market_value': 1098685.28}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 104.64, 'unrealized_pnl': 5076275.92003, 'market_value': 5084143.68}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6005.06, 'unrealized_pnl': 893492.6030000001, 'market_value': 2570165.68}}"
2024-01-30T00:00:00,16924476.270830005,4462631.440830002,6924476.27083,69.2447627083,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 209.56, 'unrealized_pnl': 946263.6943000001, 'market_value': 2607345.52}, 'GAZP': {'quantity': 7892.0, 'average_price': 198.66640598074, 'current_price': 156.4, 'unrealized_pnl': -333566.476, 'market_value': 1234308.8}, 'NVTK': {'quantity': 625.0, 'average_price': 998.1929928, 'current_price': 1539.59, 'unrealized_pnl': 338373.12950000004, 'market_value': 962243.75}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 101.72, 'unrealized_pnl': 4934401.88003, 'market_value': 4942269.64}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6345.04, 'unrealized_pnl': 1039004.0430000001, 'market_value': 2715677.12}}"
2024-01-31T00:00:00,17290417.226830006,4680310.546830002,7290417.22683,72.9041722683,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 208.8, 'unrealized_pnl': 936807.7743000002, 'market_value': 2597889.6}, 'GAZP': {'quantity': 7103.0, 'average_price': 198.75142714346052, 'current_price': 161.96, 'unrealized_pnl': -261329.50699999998, 'market_value': 1150401.8800000001}, 'NVTK': {'quantity': 563.0, 'average_price': 998.8195444049734, 'current_price': 1537.06, 'unrealized_pnl': 303029.3764999999, 'market_value': 865364.7799999999}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 106.78, 'unrealized_pnl': 5180252.10003, 'market_value': 5188119.86}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6561.52, 'unrealized_pnl': 1131657.483, 'market_value': 2808330.56}}"
2024-02-01T00:00:00,16712638.52483,4157045.4648300023,6712638.52483,67.1263852483,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 210.48, 'unrealized_pnl': 957710.3342999998, 'market_value': 2618792.1599999997}, 'GAZP': {'quantity': 10025.0, 'average_price': 198.56126334164588, 'current_price': 157.83, 'unrealized_pnl': -408330.9149999998, 'market_value': 1582245.7500000002}, 'NVTK': {'quantity': 507.0, 'average_price': 999.517174556213, 'current_price': 1609.0, 'unrealized_pnl': 309007.7925, 'market_value': 815763.0}, 'MGNT': {'quantity': 48587.0, 'average_price': 0.16193138020458211, 'current_price': 99.17, 'unrealized_pnl': 4810505.03003, 'market_value': 4818372.79}, 'LKOH': {'quantity': 428.0, 'average_price': 3917.460460280374, 'current_price': 6356.12, 'unrealized_pnl': 1043746.2829999998, 'market_value': 2720419.36}}"
2024-02-02T00:00:00,16323087.858770002,4371530.288770002,6323087.85877,63.230878587700005,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 211.73, 'unrealized_pnl': 973262.8342999998, 'market_value': 2634344.6599999997}, 'GAZP': {'quantity': 10025.0, 'average_price': 198.56126334164588, 'current_price': 157.55, 'unrealized_pnl': -411137.91500000004, 'market_value': 1579438.75}, 'NVTK': {'quantity': 457.0, 'average_price': 1000.2845350109409, 'current_price': 1562.65, 'unrealized_pnl': 257001.01750000007, 'market_value': 714131.05}, 'MGNT': {'quantity': 43729.0, 'average_price': 0.1643755866816079, 'current_price': 103.93, 'unrealized_pnl': 4537566.98997, 'market_value': 4544754.970000001}, 'LKOH': {'quantity': 386.0, 'average_price': 3918.376186528498, 'current_price': 6421.99, 'unrealized_pnl': 966394.932, 'market_value': 2478888.14}}"
2024-02-03T00:00:00,15884341.627270002,4564736.637270002,5884341.62727,58.8434162727,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 202.53, 'unrealized_pnl': 858796.4343000003, 'market_value': 2519878.2600000002}, 'GAZP': {'quantity': 10025.0, 'average_price': 198.56126334164588, 'current_price': 159.42, 'unrealized_pnl': -392391.16500000027, 'market_value': 1598185.4999999998}, 'NVTK': {'quantity': 412.0, 'average_price': 1001.1344053398059, 'current_price': 1527.99, 'unrealized_pnl': 217064.505, 'market_value': 629531.88}, 'MGNT': {'quantity': 43729.0, 'average_price': 0.1643755866816079, 'current_price': 100.03, 'unrealized_pnl': 4367023.88997, 'market_value': 4374211.87}, 'LKOH': {'quantity': 348.0, 'average_price': 3919.3951637931036, 'current_price': 6315.51, 'unrealized_pnl': 833847.963, 'market_value': 2197797.48}}"
2024-02-04T00:00:00,15775311.35377,4738336.793770002,5775311.353769999,57.75311353769999,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 203.98, 'unrealized_pnl': 876837.3342999998, 'market_value': 2537919.1599999997}, 'GAZP': {'quantity': 10025.0, 'average_price': 198.56126334164588, 'current_price': 155.87, 'unrealized_pnl': -427979.91500000004, 'market_value': 1562596.75}, 'NVTK': {'quantity': 371.0, 'average_price': 1002.0882250673855, 'current_price': 1593.36, 'unrealized_pnl': 219361.82849999995, 'market_value': 591136.5599999999}, 'MGNT': {'quantity': 43729.0, 'average_price': 0.1643755866816079, 'current_price': 101.85, 'unrealized_pnl': 4446610.669969999, 'market_value': 4453798.649999999}, 'LKOH': {'quantity': 314.0, 'average_price': 3920.5159363057323, 'current_price': 6023.96, 'unrealized_pnl': 660481.436, 'market_value': 1891523.44}}"
2024-02-05T00:00:00,16266092.818770003,3872975.1487700017,6266092.81877,62.660928187699994,20,{},5,"{'SBER': {'quantity': 12442.0, 'average_price': 133.506013960778, 'current_price': 213.76, 'unrealized_pnl': 998520.0943, 'market_value': 2659601.92}, 'GAZP': {'quantity': 10025.0, 'average_price': 198.56126334164588, 'current_price': 154.01, 'unrealized_pnl': -446626.41500000004, 'market_value': 1543950.25}, 'NVTK': {'quantity': 1364.0, 'average_price': 995.8333988269795, 'current_price': 1524.88, 'unrealized_pnl': 721619.564, 'market_value': 2079936.32}, 'MGNT': {'quantity': 43729.0, 'average_price': 0.1643755866816079, 'current_price': 99.6, 'unrealized_pnl': 4348220.419969999, 'market_value': 4355408.399999999}, 'LKOH': {'quantity': 283.0, 'average_price': 3921.772524734982, 'current_price': 6198.66, 'unrealized_pnl': 644359.1555000001, 'market_value': 1754220.78}}"
