date,portfolio_value,cash_balance,total_pnl,total_pnl_percent,signals_count,predictions,positions_count,positions_by_symbol
2023-11-28T00:00:00,16994865.967579998,4568684.487579996,6994865.967579999,69.94865967579999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 208.63, 'unrealized_pnl': 776907.5973999999, 'market_value': 2163910.36}, 'LKOH': {'quantity': 138.0, 'average_price': 3929.7614637681163, 'current_price': 6295.02, 'unrealized_pnl': 326405.67799999996, 'market_value': 868712.76}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1491.68, 'unrealized_pnl': 636124.807, 'market_value': 1909350.4000000001}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 149.12, 'unrealized_pnl': -549864.0549999997, 'market_value': 1669696.6400000001}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 100.74, 'unrealized_pnl': 5805291.940179999, 'market_value': 5814511.319999999}}"
2023-11-29T00:00:00,17244469.526079997,4619502.066079996,7244469.526079999,72.44469526079999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 204.82, 'unrealized_pnl': 737390.2774, 'market_value': 2124393.04}, 'LKOH': {'quantity': 125.0, 'average_price': 3931.916028, 'current_price': 6043.79, 'unrealized_pnl': 263984.2465, 'market_value': 755473.75}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1519.51, 'unrealized_pnl': 671747.2069999999, 'market_value': 1944972.8}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 155.53, 'unrealized_pnl': -478091.2849999999, 'market_value': 1741469.41}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 104.97, 'unrealized_pnl': 6049439.08018, 'market_value': 6058658.46}}"
2023-11-30T00:00:00,17903177.967579994,3653002.0575799956,7903177.96758,79.0317796758,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 205.5, 'unrealized_pnl': 744443.2374, 'market_value': 2131446.0}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6080.36, 'unrealized_pnl': 803904.4079999998, 'market_value': 2261893.92}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1565.13, 'unrealized_pnl': 730140.807, 'market_value': 2003366.4000000001}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 159.83, 'unrealized_pnl': -429944.1849999996, 'market_value': 1789616.5100000002}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 105.06, 'unrealized_pnl': 6054633.70018, 'market_value': 6063853.08}}"
2023-12-01T00:00:00,17674474.557579994,3653002.0575799956,7674474.557579999,76.74474557579998,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 204.46, 'unrealized_pnl': 733656.3574000001, 'market_value': 2120659.12}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6199.41, 'unrealized_pnl': 848191.0079999999, 'market_value': 2306180.52}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1518.12, 'unrealized_pnl': 669968.0069999998, 'market_value': 1943193.5999999999}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 159.88, 'unrealized_pnl': -429384.33499999996, 'market_value': 1790176.3599999999}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 101.55, 'unrealized_pnl': 5852043.520179999, 'market_value': 5861262.899999999}}"
2023-12-02T00:00:00,17508837.707579993,3653002.0575799956,7508837.707579998,75.08837707579998,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 209.31, 'unrealized_pnl': 783960.5573999998, 'market_value': 2170963.32}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 5982.08, 'unrealized_pnl': 767344.2479999997, 'market_value': 2225333.76}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1534.52, 'unrealized_pnl': 690960.007, 'market_value': 1964185.6}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 150.27, 'unrealized_pnl': -536987.5049999997, 'market_value': 1682573.1900000002}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 100.71, 'unrealized_pnl': 5803560.400179999, 'market_value': 5812779.779999999}}"
2023-12-03T00:00:00,17704459.687579993,3653002.0575799956,7704459.68758,77.0445968758,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 202.49, 'unrealized_pnl': 713223.5174000002, 'market_value': 2100226.2800000003}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6162.68, 'unrealized_pnl': 834527.4479999999, 'market_value': 2292516.96}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1541.85, 'unrealized_pnl': 700342.4069999999, 'market_value': 1973568.0}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 156.55, 'unrealized_pnl': -466670.34499999974, 'market_value': 1752890.35}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 102.78, 'unrealized_pnl': 5923036.66018, 'market_value': 5932256.04}}"
2023-12-04T00:00:00,17512084.857579995,3653002.0575799956,7512084.857580001,75.1208485758,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 201.19, 'unrealized_pnl': 699739.9173999999, 'market_value': 2086742.68}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6033.56, 'unrealized_pnl': 786494.8080000002, 'market_value': 2244484.3200000003}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1542.08, 'unrealized_pnl': 700636.8069999998, 'market_value': 1973862.4}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 149.94, 'unrealized_pnl': -540682.5149999999, 'market_value': 1678878.18}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 101.79, 'unrealized_pnl': 5865895.84018, 'market_value': 5875115.220000001}}"
2023-12-05T00:00:00,17957061.077579994,3653002.0575799956,7957061.077579998,79.57061077579999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 212.26, 'unrealized_pnl': 814557.9573999997, 'market_value': 2201560.7199999997}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6261.13, 'unrealized_pnl': 871150.8479999998, 'market_value': 2329140.36}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1549.84, 'unrealized_pnl': 710569.6069999998, 'market_value': 1983795.2}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 153.04, 'unrealized_pnl': -505971.81499999994, 'market_value': 1713588.88}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 105.27, 'unrealized_pnl': 6066754.480179999, 'market_value': 6075973.859999999}}"
2023-12-06T00:00:00,17834646.657579996,3653002.0575799956,7834646.657579999,78.3464665758,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 210.57, 'unrealized_pnl': 797029.2774, 'market_value': 2184032.04}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6225.14, 'unrealized_pnl': 857762.568, 'market_value': 2315752.08}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1566.05, 'unrealized_pnl': 731318.4069999999, 'market_value': 2004544.0}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 156.16, 'unrealized_pnl': -471037.1749999998, 'market_value': 1748523.52}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 102.72, 'unrealized_pnl': 5919573.58018, 'market_value': 5928792.96}}"
2023-12-07T00:00:00,17985362.857579995,3653002.0575799956,7985362.857580001,79.8536285758,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 211.58, 'unrealized_pnl': 807504.9974000002, 'market_value': 2194507.7600000002}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6203.23, 'unrealized_pnl': 849612.048, 'market_value': 2307601.56}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1584.02, 'unrealized_pnl': 754320.007, 'market_value': 2027545.6}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 154.42, 'unrealized_pnl': -490519.9550000001, 'market_value': 1729040.7399999998}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 105.23, 'unrealized_pnl': 6064445.76018, 'market_value': 6073665.140000001}}"
2023-12-08T00:00:00,17976037.167579994,3653002.0575799956,7976037.167579999,79.76037167579999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 206.63, 'unrealized_pnl': 756163.5973999999, 'market_value': 2143166.36}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6243.17, 'unrealized_pnl': 864469.7280000001, 'market_value': 2322459.24}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1549.83, 'unrealized_pnl': 710556.8069999998, 'market_value': 1983782.4}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 151.63, 'unrealized_pnl': -521759.58499999996, 'market_value': 1697801.1099999999}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 107.0, 'unrealized_pnl': 6166606.62018, 'market_value': 6175826.0}}"
2023-12-09T00:00:00,17621622.967579994,3653002.0575799956,7621622.96758,76.2162296758,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 205.94, 'unrealized_pnl': 749006.9174000002, 'market_value': 2136009.68}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6185.75, 'unrealized_pnl': 843109.4879999999, 'market_value': 2301099.0}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1512.69, 'unrealized_pnl': 663017.6070000001, 'market_value': 1936243.2000000002}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 152.75, 'unrealized_pnl': -509218.94499999983, 'market_value': 1710341.75}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 101.96, 'unrealized_pnl': 5875707.900179999, 'market_value': 5884927.279999999}}"
2023-12-10T00:00:00,17724106.547579993,3653002.0575799956,7724106.547579999,77.24106547579999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 207.03, 'unrealized_pnl': 760312.3974000001, 'market_value': 2147315.16}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6319.75, 'unrealized_pnl': 892957.4879999999, 'market_value': 2350947.0}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1568.4, 'unrealized_pnl': 734326.4069999999, 'market_value': 2007552.0}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 152.65, 'unrealized_pnl': -510338.6449999998, 'market_value': 1709222.05}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 101.46, 'unrealized_pnl': 5846848.900179999, 'market_value': 5856068.279999999}}"
2023-12-11T00:00:00,17636016.427579995,3653002.0575799956,7636016.427579999,76.36016427579999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 213.57, 'unrealized_pnl': 828145.2774, 'market_value': 2215148.04}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6312.6, 'unrealized_pnl': 890297.6880000001, 'market_value': 2348287.2}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1584.0, 'unrealized_pnl': 754294.4069999999, 'market_value': 2027520.0}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 148.21, 'unrealized_pnl': -560053.3249999997, 'market_value': 1659507.37}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 99.32, 'unrealized_pnl': 5723332.380179999, 'market_value': 5732551.76}}"
2023-12-12T00:00:00,17849408.327579994,3653002.0575799956,7849408.327579999,78.4940832758,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 216.78, 'unrealized_pnl': 861439.3974000001, 'market_value': 2248442.16}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6146.07, 'unrealized_pnl': 828348.5279999999, 'market_value': 2286338.04}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1607.51, 'unrealized_pnl': 784387.2069999999, 'market_value': 2057612.8}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 156.83, 'unrealized_pnl': -463535.1849999996, 'market_value': 1756025.5100000002}, 'MGNT': {'quantity': 57718.0, 'average_price': 0.15973144980768425, 'current_price': 101.32, 'unrealized_pnl': 5838768.380179999, 'market_value': 5847987.76}}"
2023-12-13T00:00:00,17295135.703609996,3653809.5936099957,7295135.703609999,72.95135703609999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 213.1, 'unrealized_pnl': 823270.4373999997, 'market_value': 2210273.1999999997}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6215.62, 'unrealized_pnl': 854221.128, 'market_value': 2312210.64}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1530.09, 'unrealized_pnl': 685289.6069999998, 'market_value': 1958515.2}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 156.76, 'unrealized_pnl': -464318.97499999986, 'market_value': 1755241.72}, 'MGNT': {'quantity': 51947.0, 'average_price': 0.1619312720657578, 'current_price': 104.05, 'unrealized_pnl': 5396673.506209999, 'market_value': 5405085.35}}"
2023-12-14T00:00:00,16974130.810029995,3654536.3900299957,6974130.810029999,69.74130810029999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 207.42, 'unrealized_pnl': 764357.4773999997, 'market_value': 2151360.2399999998}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6271.14, 'unrealized_pnl': 874874.568, 'market_value': 2332864.08}, 'NVTK': {'quantity': 1280.0, 'average_price': 994.7074945312501, 'current_price': 1603.09, 'unrealized_pnl': 778729.6069999998, 'market_value': 2051955.2}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 156.75, 'unrealized_pnl': -464430.94499999983, 'market_value': 1755129.75}, 'MGNT': {'quantity': 46753.0, 'average_price': 0.16437549184009412, 'current_price': 107.55, 'unrealized_pnl': 5020600.10263, 'market_value': 5028285.149999999}}"
2023-12-15T00:00:00,16120040.420779996,3782231.0107799955,6120040.42078,61.200404207800005,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 202.82, 'unrealized_pnl': 716646.2774, 'market_value': 2103649.04}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6135.08, 'unrealized_pnl': 824260.2479999997, 'market_value': 2282249.76}, 'NVTK': {'quantity': 1152.0, 'average_price': 994.9523828125, 'current_price': 1519.51, 'unrealized_pnl': 604290.375, 'market_value': 1750475.52}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 152.91, 'unrealized_pnl': -507427.4249999998, 'market_value': 1712133.27}, 'MGNT': {'quantity': 42078.0, 'average_price': 0.1670914639479044, 'current_price': 106.69, 'unrealized_pnl': 4482270.94538, 'market_value': 4489301.82}}"
2023-12-16T00:00:00,15621056.348789994,3896957.5987899955,5621056.348789999,56.21056348789999,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 208.81, 'unrealized_pnl': 778774.5573999998, 'market_value': 2165777.32}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6211.54, 'unrealized_pnl': 852703.3679999998, 'market_value': 2310692.88}, 'NVTK': {'quantity': 1037.0, 'average_price': 995.223956123433, 'current_price': 1567.49, 'unrealized_pnl': 593439.8875000001, 'market_value': 1625487.1300000001}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 158.34, 'unrealized_pnl': -446627.71499999985, 'market_value': 1772932.98}, 'MGNT': {'quantity': 37871.0, 'average_price': 0.17010876686646567, 'current_price': 101.64, 'unrealized_pnl': 3842766.25089, 'market_value': 3849208.44}}"
2023-12-17T00:00:00,15523590.279289996,3999185.4592899955,5523590.27929,55.235902792900006,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 213.56, 'unrealized_pnl': 828041.5573999998, 'market_value': 2215044.32}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 5982.01, 'unrealized_pnl': 767318.2080000001, 'market_value': 2225307.72}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1576.01, 'unrealized_pnl': 542173.9580000001, 'market_value': 1471993.34}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 153.55, 'unrealized_pnl': -500261.34499999974, 'market_value': 1719299.35}, 'MGNT': {'quantity': 37871.0, 'average_price': 0.17010876686646567, 'current_price': 102.79, 'unrealized_pnl': 3886317.90089, 'market_value': 3892760.0900000003}}"
2023-12-18T00:00:00,15682242.819289995,3999185.4592899955,5682242.81929,56.8224281929,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 213.9, 'unrealized_pnl': 831568.0374000003, 'market_value': 2218570.8000000003}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6330.1, 'unrealized_pnl': 896807.6880000001, 'market_value': 2354797.2}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1593.82, 'unrealized_pnl': 558808.4979999999, 'market_value': 1488627.88}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 158.92, 'unrealized_pnl': -440133.4550000001, 'market_value': 1779427.2399999998}, 'MGNT': {'quantity': 37871.0, 'average_price': 0.17010876686646567, 'current_price': 101.44, 'unrealized_pnl': 3835192.0508899996, 'market_value': 3841634.2399999998}}"
2023-12-19T00:00:00,15473563.119289996,3999185.4592899955,5473563.11929,54.7356311929,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 199.96, 'unrealized_pnl': 686982.3574000001, 'market_value': 2073985.12}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6283.61, 'unrealized_pnl': 879513.4079999998, 'market_value': 2337502.92}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1563.59, 'unrealized_pnl': 530573.6779999998, 'market_value': 1460393.0599999998}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 154.59, 'unrealized_pnl': -488616.46499999985, 'market_value': 1730944.23}, 'MGNT': {'quantity': 37871.0, 'average_price': 0.17010876686646567, 'current_price': 102.23, 'unrealized_pnl': 3865110.14089, 'market_value': 3871552.33}}"
2023-12-20T00:00:00,15286961.344199996,3999715.3741999953,5286961.3442,52.869613441999995,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 205.42, 'unrealized_pnl': 743613.4773999997, 'market_value': 2130616.2399999998}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6295.06, 'unrealized_pnl': 883772.8080000002, 'market_value': 2341762.3200000003}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1531.44, 'unrealized_pnl': 500545.578, 'market_value': 1430364.96}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 160.93, 'unrealized_pnl': -417627.48499999987, 'market_value': 1801933.21}, 'MGNT': {'quantity': 34084.0, 'average_price': 0.17346186480459808, 'current_price': 105.11, 'unrealized_pnl': 3576656.9658, 'market_value': 3582569.2399999998}}"
2023-12-21T00:00:00,14902816.715639994,4000192.2556399954,4902816.71564,49.0281671564,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 210.01, 'unrealized_pnl': 791220.9573999997, 'market_value': 2178223.7199999997}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6074.59, 'unrealized_pnl': 801757.9679999999, 'market_value': 2259747.48}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1527.37, 'unrealized_pnl': 496744.19799999986, 'market_value': 1426563.5799999998}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 159.08, 'unrealized_pnl': -438341.9349999996, 'market_value': 1781218.7600000002}, 'MGNT': {'quantity': 30676.0, 'average_price': 0.177187141739468, 'current_price': 106.17, 'unrealized_pnl': 3251435.52724, 'market_value': 3256870.92}}"
2023-12-22T00:00:00,14789950.185639996,4000192.2556399954,4789950.185640001,47.89950185640001,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 204.56, 'unrealized_pnl': 734693.5573999998, 'market_value': 2121696.32}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6374.67, 'unrealized_pnl': 913387.7280000001, 'market_value': 2371377.24}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1543.32, 'unrealized_pnl': 511641.4979999999, 'market_value': 1441460.88}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 151.57, 'unrealized_pnl': -522431.4049999998, 'market_value': 1697129.29}, 'MGNT': {'quantity': 30676.0, 'average_price': 0.177187141739468, 'current_price': 102.95, 'unrealized_pnl': 3152658.8072400005, 'market_value': 3158094.2}}"
2023-12-23T00:00:00,14874282.435639996,4000192.2556399954,4874282.435640001,48.74282435640001,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 212.23, 'unrealized_pnl': 814246.7974, 'market_value': 2201249.56}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6314.0, 'unrealized_pnl': 890818.4879999999, 'market_value': 2348808.0}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1545.23, 'unrealized_pnl': 513425.4380000001, 'market_value': 1443244.82}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 153.36, 'unrealized_pnl': -502388.7749999997, 'market_value': 1717171.9200000002}, 'MGNT': {'quantity': 30676.0, 'average_price': 0.177187141739468, 'current_price': 103.13, 'unrealized_pnl': 3158180.48724, 'market_value': 3163615.88}}"
2023-12-24T00:00:00,14855107.005639996,4000192.2556399954,4855107.00564,48.5510700564,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 206.98, 'unrealized_pnl': 759793.7974, 'market_value': 2146796.56}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6125.67, 'unrealized_pnl': 820759.7280000001, 'market_value': 2278749.24}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1591.24, 'unrealized_pnl': 556398.7779999999, 'market_value': 1486218.16}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 154.19, 'unrealized_pnl': -493095.2649999999, 'market_value': 1726465.43}, 'MGNT': {'quantity': 30676.0, 'average_price': 0.177187141739468, 'current_price': 104.86, 'unrealized_pnl': 3211249.96724, 'market_value': 3216685.36}}"
2023-12-25T00:00:00,14895073.135639995,4000192.2556399954,4895073.135640001,48.950731356400006,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 210.25, 'unrealized_pnl': 793710.2374, 'market_value': 2180713.0}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6315.88, 'unrealized_pnl': 891517.8479999998, 'market_value': 2349507.36}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1514.19, 'unrealized_pnl': 484434.078, 'market_value': 1414253.46}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 153.66, 'unrealized_pnl': -499029.6749999998, 'market_value': 1720531.02}, 'MGNT': {'quantity': 30676.0, 'average_price': 0.177187141739468, 'current_price': 105.29, 'unrealized_pnl': 3224440.6472400003, 'market_value': 3229876.04}}"
2023-12-26T00:00:00,14749548.125639994,4000192.2556399954,4749548.12564,47.495481256400005,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 210.79, 'unrealized_pnl': 799311.1173999999, 'market_value': 2186313.88}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 5987.54, 'unrealized_pnl': 769375.3679999998, 'market_value': 2227364.88}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1540.14, 'unrealized_pnl': 508671.378, 'market_value': 1438490.76}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 156.03, 'unrealized_pnl': -472492.7849999999, 'market_value': 1747067.91}, 'MGNT': {'quantity': 30676.0, 'average_price': 0.177187141739468, 'current_price': 102.69, 'unrealized_pnl': 3144683.04724, 'market_value': 3150118.44}}"
2023-12-27T00:00:00,14744676.675639998,4000192.2556399954,4744676.67564,47.4467667564,20,{},5,"{'SBER': {'quantity': 10372.0, 'average_price': 133.72568092942538, 'current_price': 200.68, 'unrealized_pnl': 694450.1974, 'market_value': 2081452.96}, 'LKOH': {'quantity': 372.0, 'average_price': 3919.326645161291, 'current_price': 6137.88, 'unrealized_pnl': 825301.8479999998, 'market_value': 2283291.36}, 'NVTK': {'quantity': 934.0, 'average_price': 995.5239635974303, 'current_price': 1544.71, 'unrealized_pnl': 512939.75800000015, 'market_value': 1442759.1400000001}, 'GAZP': {'quantity': 11197.0, 'average_price': 198.22815888184334, 'current_price': 156.68, 'unrealized_pnl': -465214.73499999987, 'market_value': 1754345.96}, 'MGNT': {'quantity': 30676.0, 'average_price': 0.177187141739468, 'current_price': 103.75, 'unrealized_pnl': 3177199.6072400003, 'market_value': 3182635.0}}"
